%OpenBCI Raw EEG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
44.0, -18661.627907947055, -25394.6438902192, -32840.836982826826, -25923.396757053943, -10482.565818138817, -7672.459801728703, -20517.895581471395, -4006.2819726803273, -24070.61595566463, 3253.229350236577, -19963.32644979077, -23922.289779459214, -5291.730796305036, -1989.3723117556945, -12442.27736500232, -19749.9119937315, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.673044857712239E9, 0.0, 2023-01-06 17:40:57.712
46.0, -18632.25771573278, -25362.323267736825, -32813.25493016898, -25912.869085415496, -10473.26749244541, -7631.489054142125, -20511.167706390348, -3977.69409152199, -24045.13496698558, 3266.483934698574, -19942.695789658523, -23925.419023682956, -5269.267293127453, -1980.9680558404991, -12415.209402466942, -19705.99081587682, -0.376, 0.8320000000000001, 0.198, 192.0, 122.0, 32.0, 13.0, 0.0, 3.0, 24.0, 0.0, 0.0, 0.0, 1.6730448577122464E9, 0.0, 2023-01-06 17:40:57.712
48.0, -18596.7407937933, -25331.924895277607, -32780.42021756413, -25894.473599728775, -10401.63015146615, -7627.488091884625, -20404.37107138289, -3967.099364650174, -24028.572324344197, 3281.817231394915, -19924.881449327644, -23930.962256307874, -5240.768818946936, -1962.6843288760579, -12349.607032490616, -19687.058888323176, -0.376, 0.8320000000000001, 0.198, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.673044857712252E9, 0.0, 2023-01-06 17:40:57.712
50.0, -18566.610642267544, -25302.755868763434, -32759.744853942975, -25884.236500768246, -10419.936230175046, -7593.178164145728, -20421.716025080208, -3959.097440135174, -23977.07390511917, 3303.587830494384, -19883.977756974433, -23921.105137003084, -5207.732940641992, -1946.7698868238792, -12318.851032120114, -19669.736286370313, -0.376, 0.8320000000000001, 0.198, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6730448577122579E9, 0.0, 2023-01-06 17:40:57.712
52.0, -18516.18510677637, -25247.81528089229, -32711.95682429753, -25837.20843043428, -10346.555453128274, -7585.489164053102, -20395.631539300866, -3918.551375693247, -23943.076901802648, 3333.4274093422187, -19847.969096656932, -23909.526933375233, -5152.21120741501, -1923.1217411901644, -12306.937552325435, -19654.0900652516, -0.376, 0.8320000000000001, 0.198, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6730448577122633E9, 0.0, 2023-01-06 17:40:57.712
54.0, -18511.871220096495, -25243.322580256772, -32693.13665546616, -25826.457241351276, -10333.077351221724, -7530.481520948591, -20336.488823472122, -3882.3862531645605, -23911.382128165023, 3360.3389096664087, -19815.11203230763, -23891.757296533266, -5127.467826302985, -1866.2141998069526, -12305.395281958019, -19629.257277161752, -0.376, 0.8320000000000001, 0.198, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6730448577122693E9, 0.0, 2023-01-06 17:40:57.712
56.0, -18525.215211536313, -25255.683094940556, -32688.93452750856, -25819.036462192114, -10350.33289794122, -7572.636910991301, -20350.41396026778, -3925.614526941124, -23894.908892501462, 3359.1766189547325, -19801.924503078997, -23891.086744199605, -5095.4824799874405, -1849.65155716557, -12272.739383308815, -19622.998788714267, -0.374, 0.8300000000000001, 0.186, 192.0, 122.0, 40.0, 12.5, 120.0, 2.5, 104.0, 0.0, 0.0, 0.0, 1.6730448577122753E9, 0.0, 2023-01-06 17:40:57.712
58.0, -18524.030569080183, -25256.86773739669, -32680.731437293463, -25807.994700431194, -10343.627374604628, -7558.577663728913, -20356.873614415363, -3908.716608132912, -23904.430735639424, 3352.582854340417, -19807.668901404013, -23903.335500161113, -5106.412483026085, -1845.2259117634192, -12281.791839813213, -19636.096910965076, -0.374, 0.8300000000000001, 0.186, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6730448577122808E9, 0.0, 2023-01-06 17:40:57.712
60.0, -18505.433917693368, -25244.66368492409, -32655.138689892137, -25764.565260954532, -10323.980191228413, -7544.630175188801, -20328.755119890586, -3824.8081594476894, -23899.222779181335, 3357.2767206760313, -19799.264645488816, -23891.131447688516, -5103.886735902636, -1844.0636210517432, -12268.00081348429, -19609.83361123009, -0.374, 0.8300000000000001, 0.186, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6730448577122867E9, 0.0, 2023-01-06 17:40:57.712
62.0, -18488.647757607432, -25237.71229239849, -32634.150401848605, -25735.820917585006, -10293.961798424936, -7536.6953059071675, -20325.245896011103, -3860.816819765189, -23887.30929938666, 3371.8947615498023, -19773.515435876303, -23871.01487767874, -5113.25211682941, -1822.0471527632658, -12239.055304414667, -19582.475076016795, -0.374, 0.8300000000000001, 0.186, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6730448577122924E9, 0.0, 2023-01-06 17:40:57.712
64.0, -18450.56038505559, -25215.539361898824, -32596.554767674777, -25702.717984046696, -10233.768550606794, -7510.387302683271, -20287.180875203714, -3827.04333389322, -23856.01685714923, 3388.680921635738, -19741.932420960955, -23838.269572051715, -5066.067584284257, -1810.200728201953, -12218.268182071231, -19560.48095947277, -0.374, 0.8300000000000001, 0.186, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.673044857712298E9, 0.0, 2023-01-06 17:40:57.712
66.0, -18461.535091583144, -25230.962065572985, -32603.17088403355, -25708.17180969379, -10301.673150262017, -7488.43788962816, -20296.926235786228, -3796.8014236451895, -23827.80895564663, 3401.5108229530842, -19711.13171710154, -23811.17925777188, -5050.71193584346, -1794.465100105417, -12168.490847169263, -19519.845488053023, -0.364, 0.862, 0.192, 192.0, 122.0, 80.0, 13.0, 120.0, 3.0, 0.0, 0.0, 0.0, 0.0, 1.6730448577123036E9, 0.0, 2023-01-06 17:40:57.712
68.0, -18477.203664446315, -25248.17290880357, -32645.639198498633, -25734.435109428778, -10298.454499060452, -7530.637983159779, -20341.36150376338, -3876.2618751838063, -23867.885633454996, 3372.0959272499, -19751.744836776834, -23827.116051568515, -5088.173459550555, -1818.0238387613106, -12213.015522124235, -19555.429465225872, -0.364, 0.862, 0.192, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6730448577123094E9, 0.0, 2023-01-06 17:40:57.712
70.0, -18480.668184836886, -25255.37017051818, -32669.890841232642, -25762.307734764545, -10263.630481199085, -7564.6349864763015, -20324.73180588863, -3884.286151443261, -23886.05760169716, 3353.3651653963525, -19782.29967144724, -23848.90900241244, -5103.551459735806, -1832.4630656794388, -12256.556720323173, -19580.709288204824, -0.364, 0.862, 0.192, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.673044857712315E9, 0.0, 2023-01-06 17:40:57.712
72.0, -18536.94987737535, -25310.646034556157, -32733.95094084155, -25839.3989013909, -10410.973180648469, -7618.770911547054, -20390.98237645416, -3910.638858156068, -23889.656232554466, 3353.409868885263, -19800.516343178315, -23840.348284286058, -5118.370666309675, -1863.5766939612263, -12268.514903606761, -19595.103811634042, -0.364, 0.862, 0.192, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6730448577123208E9, 0.0, 2023-01-06 17:40:57.712
74.0, -18552.685505471887, -25323.118307962217, -32733.99564433046, -25850.26184919618, -10373.042270307813, -7596.620332791846, -20393.23990264415, -3912.292887245761, -23946.340256493124, 3300.771510693015, -19862.140102641595, -23916.903009045483, -5162.11303020871, -1914.1586916635863, -12330.809215403702, -19653.21834721784, -0.364, 0.862, 0.192, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6730448577123263E9, 0.0, 2023-01-06 17:40:57.712
