%OpenBCI Raw EEG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
0.0, -36266.15241362481, -37645.25504651726, -36817.45819061496, -34610.9163297315, -37090.21652820308, -36273.61789627289, -46892.48465210017, -52198.05117822304, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6731196229467893E9, 0.0, 2023-01-07 14:27:02.946
30.0, -36170.464595611644, -37555.9151239294, -36720.92100631249, -34518.380107686535, -36996.96505033554, -36178.667685826746, -46793.8464038189, -52098.92119156375, -37481.908498037876, -13074.742326109688, -39769.07310117163, -44160.74385175036, -25764.453502232256, -27105.491114317312, -44012.57413775613, -41601.89379476235, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6731196229467967E9, 0.0, 2023-01-07 14:27:02.946
32.0, -36280.94926845423, -37662.28707579221, -36835.40664141258, -34628.66361482902, -37104.81221733239, -36290.11348368091, -46901.00066673764, -52209.964658017714, -37610.81100831163, -13206.148231762438, -39906.31281212721, -44272.681387982535, -25900.955605620817, -27246.7317875304, -44128.31147054571, -41720.73802003122, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6731196229468024E9, 0.0, 2023-01-07 14:27:02.946
34.0, -36146.704691255654, -37524.399164247414, -36698.34574441263, -34494.888424264005, -36963.28097144139, -36145.944731944175, -46759.9388074802, -52070.33331040541, -37486.4011986734, -13077.402183699869, -39776.42682509742, -44161.16853489501, -25776.523444238122, -27129.809812284686, -44017.603280258576, -41608.75578031013, -0.31, 0.912, 0.022, 192.0, 123.0, 40.0, 14.0, 64.0, 0.0, 88.0, 0.0, 0.0, 0.0, 1.6731196229468083E9, 0.0, 2023-01-07 14:27:02.946
36.0, -36308.352507156436, -37682.87303243554, -36850.58347589773, -34649.249571472355, -37115.27283373747, -36298.58479482947, -46909.80725405303, -52219.59825987795, -37600.52920586219, -13170.810123778598, -39890.80070147523, -44244.24996903539, -25874.915823330382, -27218.38977556107, -44091.8557753391, -41679.94608640028, -0.31, 0.912, 0.022, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.673119622946814E9, 0.0, 2023-01-07 14:27:02.946
38.0, -36143.37428133182, -37518.408896733396, -36688.712142552395, -34487.04296196019, -36958.54240161686, -36141.78730747549, -46752.33921436539, -52066.958196992666, -37535.7091469418, -13113.50025099519, -39814.31303194917, -44193.22093644392, -25808.419383575845, -27148.317056693682, -44036.02111768974, -41626.45836191873, -0.31, 0.912, 0.022, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6731196229468195E9, 0.0, 2023-01-07 14:27:02.946
40.0, -36302.49635010915, -37680.41434054546, -36844.7943740838, -34633.312777675725, -37118.71500238359, -36294.80735001652, -46907.05798948503, -52218.05598951054, -37576.72459801729, -13145.84322522202, -39856.78134641425, -44211.594070386185, -25850.06068349608, -27182.872853621586, -44054.88599001002, -41641.18816151478, -0.31, 0.912, 0.022, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6731196229468253E9, 0.0, 2023-01-07 14:27:02.946
42.0, -36127.48219102409, -37505.33312622704, -36680.28553489275, -34462.634857015, -36954.6755498261, -36131.66196723723, -46748.517066063534, -52065.6394440698, -37535.0609463526, -13117.635323719422, -39815.408267427476, -44188.4823666194, -25824.937322728318, -27150.46282416139, -44044.82770500514, -41624.938443295774, -0.31, 0.912, 0.022, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6731196229468307E9, 0.0, 2023-01-07 14:27:02.946
44.0, -36314.78980955957, -37689.73501798332, -36860.48529869143, -34648.08728076068, -37133.35539500182, -36307.86076877842, -46922.301879203544, -52234.05983854054, -37558.91025768641, -13130.5993355035, -39840.68809040643, -44191.54455560977, -25844.159822959882, -27176.837882618653, -44051.1979521749, -41628.96175729773, -0.306, 0.912, 0.026, 192.0, 123.0, 72.0, 14.0, 64.0, 0.0, 120.0, 0.0, 0.0, 0.0, 1.6731196229468367E9, 0.0, 2023-01-07 14:27:02.946
46.0, -36129.806772447446, -37504.975498315755, -36690.83555827565, -34478.01285720025, -36956.754262060436, -36136.66875799522, -46757.77068826803, -52074.08840347391, -37565.74989148974, -13149.151283401405, -39851.81925914517, -44222.16644551354, -25855.35804693199, -27195.34512702765, -44083.31740895718, -41654.35333899896, -0.306, 0.912, 0.026, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6731196229468424E9, 0.0, 2023-01-07 14:27:02.946
