%OpenBCI Raw EEG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
150.0, -31211.931253901872, -28267.82652948219, -33981.37944714778, -25688.74814376213, -29502.78276238236, -27314.7481459079, -32680.2620506599, -26263.925583830547, -25016.228856590853, -3053.784734461872, -32194.402181434893, -33850.35352115077, -17809.33354012174, -17356.91188060187, -30490.305184162284, -29999.662041623837, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6731204927001789E9, 0.0, 2023-01-07 14:41:32.700
152.0, -31224.42587905239, -28273.302706873743, -33992.242394953064, -25679.338059346446, -29503.900349605126, -27311.171866795048, -32698.38931541316, -26262.428016952043, -24988.490341721816, -3115.1849764806007, -32185.662649352867, -33934.41843204718, -17802.449202829506, -17364.220901038756, -30489.478169617436, -30052.278048071632, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6731204927001884E9, 0.0, 2023-01-07 14:41:32.700
154.0, -31217.295672571145, -28262.30564860173, -33989.58253736288, -25672.78899822104, -29487.18124475256, -27299.54895967829, -32684.330068150768, -26260.170490762055, -25016.877057180056, -3041.111295355713, -32196.592652391515, -33835.444907599085, -17805.891371475624, -17335.700075113782, -30487.779437038833, -29984.93224202779, -0.122, 0.451, -0.128, 192.0, 124.0, 48.0, 14.0, 24.0, 124.0, 0.0, 0.0, 0.0, 0.0, 1.6731204927001967E9, 0.0, 2023-01-07 14:41:32.700
156.0, -31220.22375109479, -28262.462110812918, -33990.409551907724, -25675.806483722507, -29487.382410452654, -27282.762799592354, -32678.384504125657, -26250.179260990535, -24986.52338820975, -3110.75933107845, -32187.294326698106, -33923.801353430914, -17796.369528337662, -17336.012999536157, -30482.571480580747, -30033.010844351156, -0.122, 0.451, -0.128, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.673120492700205E9, 0.0, 2023-01-07 14:41:32.700
158.0, -31224.582341263576, -28268.161805649022, -34007.5756916494, -25681.84145472544, -29491.31631747679, -27281.64521236959, -32694.5671671113, -26253.375560447643, -25033.39499633253, -3041.759495944917, -32208.170856019362, -33842.55276233587, -17814.04975820181, -17316.678740582316, -30491.55688185178, -29979.187843702777, -0.122, 0.451, -0.128, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6731204927002132E9, 0.0, 2023-01-07 14:41:32.700
160.0, -31229.209152365824, -28278.55536682074, -34003.842950325365, -25707.300091660036, -29499.02766931387, -27298.69959338899, -32691.594385098742, -26272.910985101582, -24991.865455134568, -3103.942049019581, -32195.22919597974, -33933.2114378466, -17800.929284206544, -17336.437682680807, -30492.808579541277, -30046.310132302064, -0.122, 0.451, -0.128, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6731204927002213E9, 0.0, 2023-01-07 14:41:32.700
162.0, -31210.36663179, -28263.266773613308, -34004.84877882586, -25686.870597227884, -29505.21910252799, -27280.885253058106, -32695.50594037842, -26249.843984823703, -25024.029615405754, -3048.465019281509, -32204.885149584432, -33855.27090493094, -17814.072109946264, -17337.175290247833, -30500.743448822912, -29996.018707277624, -0.122, 0.451, -0.128, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6731204927002294E9, 0.0, 2023-01-07 14:41:32.700
164.0, -31227.644530253954, -28287.98780298088, -34005.76520034852, -25742.07940603249, -29517.691375934053, -27335.624675229155, -32733.28038850789, -26313.92643617707, -24990.501998722793, -3115.788473580894, -32186.869643553455, -33932.09385062383, -17801.219856884465, -17365.2490812837, -30503.98445176893, -30065.33146683353, -0.182, 0.6735, -0.197, 192.0, 124.0, 56.0, 14.0, 0.0, 123.5, 88.0, 0.0, 0.0, 0.0, 1.6731204927002375E9, 0.0, 2023-01-07 14:41:32.700
166.0, -31222.12364937349, -28274.35323886314, -34009.095610272365, -25705.199027681236, -29513.824524143285, -27306.433296970525, -32716.404821444135, -26269.602926922194, -25036.770109745277, -3078.014025451425, -32215.859856111987, -33884.64109714521, -17822.72223505047, -17378.347203534508, -30526.8055828578, -30040.208106065766, -0.182, 0.6735, -0.197, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6731204927002456E9, 0.0, 2023-01-07 14:41:32.700
168.0, -31206.052745110126, -28263.803215480235, -33978.7195895576, -25721.80637381153, -29515.813829399805, -27314.614035441165, -32686.878167018673, -26290.47945624345, -24984.46702771986, -3097.1247669607123, -32177.973649260242, -33917.49816149451, -17791.496848046405, -17358.92353760285, -30497.725963321445, -30053.507394016673, -0.182, 0.6735, -0.197, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6731204927002535E9, 0.0, 2023-01-07 14:41:32.700
170.0, -31207.639718966453, -28257.656485755026, -33997.830331066885, -25686.401210594322, -29515.411497999612, -27292.68697413051, -32700.132751480673, -26251.185089491024, -24996.112286581076, -3057.405717063632, -32183.583937118525, -33867.07262600334, -17804.349101108208, -17347.971182819747, -30500.788152311823, -30011.240245251687, -0.182, 0.6735, -0.197, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6731204927002616E9, 0.0, 2023-01-07 14:41:32.700
172.0, -31204.08579159806, -28261.009247423324, -33977.89257501275, -25728.243676214657, -29509.98002409697, -27323.510029734378, -32704.75956258292, -26301.923549404568, -24986.791609143213, -3078.8633917407265, -32174.978515503233, -33908.17748405665, -17799.56582779477, -17367.10427607349, -30502.956271523988, -30051.875716671435, -0.182, 0.6735, -0.197, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6731204927002697E9, 0.0, 2023-01-07 14:41:32.700
174.0, -31218.860294683018, -28270.464035327917, -34010.16849400622, -25694.22432115368, -29521.960559125015, -27306.79092488181, -32714.080240020783, -26270.496996700407, -25010.886789666034, -3066.949911946048, -32191.719972100258, -33886.13866402372, -17819.928266993556, -17380.53767449113, -30513.998033284908, -30033.971969362734, -0.217, 0.78075, -0.2305, 192.0, 124.0, 16.0, 13.5, 96.0, 123.5, 96.0, 0.0, 0.0, 0.0, 1.673120492700278E9, 0.0, 2023-01-07 14:41:32.700
176.0, -31188.283108268155, -28247.464090283407, -33960.59232480435, -25705.84722827044, -29496.479570445965, -27315.195180797004, -32695.23771944496, -26295.508598745895, -24983.751771897292, -3071.8002404928498, -32169.03295147812, -33894.788789127924, -17802.829182485246, -17354.743761389705, -30501.235187200928, -30036.81064090856, -0.217, 0.78075, -0.2305, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6731204927002861E9, 0.0, 2023-01-07 14:41:32.700
178.0, -31206.3656695325, -28257.298857843743, -33990.074275740895, -25662.060160882495, -29509.73415490796, -27287.903700817074, -32703.932548038072, -26247.47469991144, -24995.08410633613, -3059.529132786886, -32174.553832358582, -33878.47201567555, -17807.947731965513, -17343.81375835106, -30497.18952145452, -30019.644501166884, -0.217, 0.78075, -0.2305, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6731204927002945E9, 0.0, 2023-01-07 14:41:32.700
180.0, -31221.5201522732, -28275.40377085254, -33977.020856979, -25723.66156860132, -29496.948957079527, -27330.081442604238, -32717.030670288885, -26311.668909987082, -24997.095763337107, -3064.4912200559643, -32179.18064346083, -33879.835472087325, -17804.9525982085, -17339.745740860195, -30493.792056297312, -30025.03127158061, -0.217, 0.78075, -0.2305, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6731204927003021E9, 0.0, 2023-01-07 14:41:32.700
182.0, -31241.41320483842, -28281.282279644285, -34012.98481380759, -25696.23597815466, -29509.622396185685, -27300.465381200956, -32710.861588819218, -26265.646668153608, -25027.315321840684, -3104.366732164232, -32210.674251398355, -33922.10262085231, -17828.466633375483, -17372.334584276032, -30508.23128321544, -30050.847536426492, -0.217, 0.78075, -0.2305, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6731204927003148E9, 0.0, 2023-01-07 14:41:32.700
184.0, -31206.92446314388, -28254.951924675934, -33974.137481944264, -25722.61103661192, -29489.39406745363, -27307.640291171112, -32688.174568197082, -26284.377430007153, -25011.66910072197, -3053.8070862063273, -32195.94445180231, -33876.817986585855, -17809.937037222033, -17343.076150784036, -30489.724038806446, -30022.706690157258, -0.2395, 0.8343750000000001, -0.24525000000000002, 192.0, 123.5, 104.0, 13.5, 96.0, 123.5, 112.0, 0.0, 0.0, 0.0, 1.673120492700323E9, 0.0, 2023-01-07 14:41:32.700
186.0, -31229.79029772166, -28268.9217649605, -34012.649537640755, -25702.47211485769, -29503.095686804736, -27294.765686364855, -32706.525350394888, -26256.415397693563, -25013.144315856018, -3086.530040088897, -32196.570300647058, -33910.50206548, -17813.647426801614, -17352.843863111004, -30497.83772204372, -30040.65514095487, -0.2395, 0.8343750000000001, -0.24525000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6731204927003312E9, 0.0, 2023-01-07 14:41:32.700
188.0, -31205.359841032012, -28256.44949155444, -33978.63018257978, -25732.6246181279, -29488.432942442054, -27309.808410383277, -32687.88399551916, -26284.53389221834, -25007.131696597542, -3054.477638539987, -32191.630565122436, -33866.51383239196, -17812.52983957885, -17341.46682518325, -30497.860073788175, -30009.295643484074, -0.2395, 0.8343750000000001, -0.24525000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6731204927003393E9, 0.0, 2023-01-07 14:41:32.700
190.0, -31229.455021554833, -28273.056837684733, -34009.855569583844, -25712.843324284953, -29520.150067824135, -27300.621843412144, -32694.72362932249, -26257.24241223841, -24998.70508893789, -3100.9916187514805, -32193.485759912226, -33926.64002497673, -17820.062377460286, -17362.18689229332, -30506.912530292575, -30047.584181736016, -0.2395, 0.8343750000000001, -0.24525000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6731204927003474E9, 0.0, 2023-01-07 14:41:32.700
192.0, -31206.14215208795, -28253.767282219804, -33973.48928135506, -25723.482754645676, -29509.73415490796, -27313.36233775167, -32688.80041704183, -26282.72340091746, -25017.659368235993, -3056.3551850742324, -32197.442018680817, -33859.473032888534, -17823.705711806502, -17357.53772944662, -30509.728850093947, -30011.26259699614, -0.2395, 0.8343750000000001, -0.24525000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6731204927003553E9, 0.0, 2023-01-07 14:41:32.700
194.0, -31226.795163964653, -28263.55734629123, -33992.71178158662, -25698.18057992227, -29519.054832345824, -27304.488695202912, -32701.987946270463, -26258.71762737246, -24989.94320511141, -3097.236525682989, -32182.064018495563, -33916.42527776066, -17813.468612845973, -17357.202453279788, -30503.55976862428, -30045.058434612565, -0.2395, 0.8343750000000001, -0.24525000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6731204927003632E9, 0.0, 2023-01-07 14:41:32.700
196.0, -31195.65918393841, -28239.953904146423, -33960.368807359795, -25697.174751421782, -29500.234663514457, -27294.743334620398, -32677.84806225873, -26266.49603444291, -25022.442641549427, -3040.843074422249, -32188.79189357661, -33832.82975349781, -17817.558982081293, -17336.10240651398, -30501.682222090036, -29989.849625807958, -0.252, 0.898, -0.24, 192.0, 124.0, 16.0, 14.0, 8.0, 124.0, 64.0, 0.0, 0.0, 0.0, 1.6731204927003715E9, 0.0, 2023-01-07 14:41:32.700
