%OpenBCI Raw EEG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
60.0, -31079.407761026356, -28288.926576248003, -34002.56890089141, -24949.106567991563, -29268.31296304619, -27251.224488165917, -32481.75620815232, -26290.524159732362, -24964.79749259919, -2824.3664293726006, -32068.38304619587, -33044.99781668161, -17805.1537639086, -17168.06199169898, -30297.99077486882, -29953.1704131568, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.673120517232604E9, 0.0, 2023-01-07 14:41:57.232
62.0, -31074.62448771292, -28279.96352672142, -33996.35511593284, -24929.0347014707, -29253.873736128062, -27232.314912356727, -32463.450129443423, -26261.511595429372, -24927.425375869916, -2888.5829911926976, -32043.14792670583, -33137.48933523767, -17778.33167056223, -17173.135837690334, -30272.33097223413, -29986.586271117485, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6731205172326124E9, 0.0, 2023-01-07 14:41:57.232
64.0, -31091.969441410238, -28299.007212997345, -34016.60579640935, -24961.355323953074, -29263.75320717731, -27263.652058083066, -32483.5666994532, -26290.613566710184, -24974.833425859622, -2827.3839148740667, -32078.798959112046, -33051.25630512909, -17808.595932554716, -17182.478866872654, -30286.591385196614, -29954.578573057483, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.67312051723262E9, 0.0, 2023-01-07 14:41:57.232
66.0, -31082.134673849905, -28286.60199482465, -34008.00037479405, -24946.312599934652, -29251.37034074907, -27253.794938778276, -32470.37917022457, -26276.554319447794, -24949.12891973602, -2908.1407675910914, -32056.424862912285, -33150.967437144216, -17781.840894441713, -17186.770401808073, -30271.74982687829, -29996.532797400094, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6731205172326272E9, 0.0, 2023-01-07 14:41:57.232
68.0, -31085.10745586246, -28297.21907344092, -34021.27731100051, -24955.677980861426, -29272.13511134805, -27267.67537208502, -32486.584184954667, -26290.30064228781, -24970.251318246286, -2843.6783365819856, -32075.334438721475, -33050.429290584245, -17808.43947034353, -17186.88216053035, -30287.060771830176, -29950.130575910876, -0.129, 0.451, -0.109, 192.0, 123.5, 120.0, 14.0, 24.0, 124.5, 24.0, 0.0, 0.0, 0.0, 1.6731205172326353E9, 0.0, 2023-01-07 14:41:57.232
70.0, -31069.10360683246, -28281.192872666466, -33997.897386300254, -24936.857812030055, -29258.12056757457, -27248.34111313118, -32466.28880098925, -26277.358982248188, -24933.728567806313, -2908.1407675910914, -32047.05948198551, -33143.27843705159, -17787.071202644256, -17184.3564134069, -30283.7974171397, -29990.27430895261, -0.129, 0.451, -0.109, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.673120517232643E9, 0.0, 2023-01-07 14:41:57.232
72.0, -31099.3902205694, -28307.165599723532, -34023.53483719049, -24949.017161013744, -29286.663745243997, -27258.689970813986, -32493.781446669276, -26282.54458696182, -24968.194957756397, -2832.9271474989832, -32071.892270075357, -33048.48468881663, -17812.351025623208, -17187.999747753114, -30295.777952167748, -29937.59124727145, -0.129, 0.451, -0.109, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.67312051723265E9, 0.0, 2023-01-07 14:41:57.232
74.0, -31076.345572035978, -28286.512587846828, -33998.903214800746, -24946.379655168017, -29257.829994896652, -27246.06123519674, -32474.178966781972, -26282.075200328258, -24939.048282986678, -2916.410913039555, -32054.368502422396, -33149.067538865515, -17795.229589370443, -17194.705271089708, -30296.694373690414, -29985.93807052828, -0.129, 0.451, -0.109, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.673120517232658E9, 0.0, 2023-01-07 14:41:57.232
76.0, -31104.039383416104, -28308.260835201843, -34029.301587259964, -24954.806262827668, -29282.282803330756, -27261.4839388709, -32503.996193885352, -26288.1548748201, -24964.88689957701, -2843.208949948424, -32070.953496808233, -33055.816060997975, -17805.13141216414, -17184.736393062638, -30306.395030784017, -29946.286075864566, -0.129, 0.451, -0.109, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6731205172326655E9, 0.0, 2023-01-07 14:41:57.232
78.0, -31076.099702846972, -28290.178273937498, -33991.43773215267, -24947.07255924613, -29259.506375730798, -27254.68900855649, -32481.08565581866, -26294.81569466778, -24948.346608680084, -2918.444921784988, -32060.11290074741, -33145.290094052565, -17795.9001417041, -17195.12995423436, -30314.352251810105, -29998.678564867805, -0.1935, 0.6815, -0.1665, 192.0, 123.5, 120.0, 14.0, 64.0, 124.5, 0.0, 0.0, 0.0, 0.0, 1.6731205172326727E9, 0.0, 2023-01-07 14:41:57.232
80.0, -31100.641918258898, -28307.813800312735, -34022.372546478815, -24939.02593124222, -29291.871701702083, -27258.354694647158, -32504.10795260763, -26282.879863128648, -24967.636164145013, -2852.7531448308405, -32066.125520005888, -33055.458433086686, -17810.071147688766, -17184.557579106997, -30317.481496033848, -29951.181107900276, -0.1935, 0.6815, -0.1665, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6731205172326803E9, 0.0, 2023-01-07 14:41:57.232
82.0, -31058.91121136084, -28274.666163285514, -33972.79637727694, -24933.348588150573, -29245.558887190688, -27240.652113038555, -32464.90299283302, -26280.935261361035, -24941.864602788046, -2892.472194727921, -32047.037130241053, -33114.243521004144, -17793.888484703122, -17185.786925052038, -30307.91494940698, -29980.68541058128, -0.1935, 0.6815, -0.1665, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.673120517232688E9, 0.0, 2023-01-07 14:41:57.232
84.0, -31100.373697325434, -28305.31040493374, -34013.34244171887, -24942.17752721042, -29280.60642249661, -27248.38581662009, -32498.408257771523, -26274.989697335925, -24954.47098666084, -2845.0194412493042, -32052.088624487955, -33055.74900576461, -17795.989548681922, -17181.71890756117, -30296.537911479227, -29937.278322849077, -0.1935, 0.6815, -0.1665, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6731205172326956E9, 0.0, 2023-01-07 14:41:57.232
86.0, -31070.265897544137, -28283.919785490012, -33977.087912212366, -24958.293134962696, -29256.26537278478, -27252.587944577688, -32478.068170317194, -26299.57661623676, -24964.30575422117, -2902.5751832217197, -32058.660037357815, -33116.143419282846, -17801.778650495846, -17193.610035611397, -30306.082106361642, -29978.807864047038, -0.1935, 0.6815, -0.1665, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.673120517232703E9, 0.0, 2023-01-07 14:41:57.232
88.0, -31098.38439206891, -28301.443553142974, -34016.13640977578, -24949.665361602947, -29287.37900106657, -27253.146738189072, -32501.71631595091, -26278.58832819323, -24951.721722092836, -2860.866828068117, -32053.29561868854, -33072.7586832951, -17802.8515342297, -17180.69072731623, -30297.499036490804, -29952.07517767849, -0.22875, 0.7947500000000001, -0.19525, 192.0, 123.5, 96.0, 14.0, 48.0, 124.5, 0.0, 0.0, 0.0, 0.0, 1.6731205172327104E9, 0.0, 2023-01-07 14:41:57.232
90.0, -31069.774159166118, -28280.74583777736, -33981.64766808125, -24958.270783218242, -29255.17013730647, -27255.71718880143, -32479.386923240058, -26304.583406994752, -24955.07448376113, -2883.9785318349045, -32059.39764492484, -33096.25036671762, -17803.007996440887, -17187.463305886187, -30307.28910056223, -29979.813692547526, -0.22875, 0.7947500000000001, -0.19525, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6731205172327175E9, 0.0, 2023-01-07 14:41:57.232
