%OpenBCI Raw EEG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
0.0, -34201.65588875483, -36177.68420907071, -34280.95987808226, -30069.46653955776, -32760.750682443464, -32037.13530744735, -40889.901326883, -40206.36262969526, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.673119892079204E9, 0.0, 2023-01-07 14:31:32.079
62.0, -34218.598511051954, -36198.44897966969, -34284.044418817095, -30097.562682338084, -32748.613685204233, -32067.667790373303, -40913.66123123899, -40248.6521302047, -31008.530379358577, -11207.16466989096, -37320.52890307056, -38965.729053703435, -22617.171420713836, -24160.917003264072, -37718.56876833067, -35840.642254429134, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6731198920792127E9, 0.0, 2023-01-07 14:31:32.079
64.0, -34177.42659776528, -36153.09729016987, -34255.8365173145, -30044.65610321237, -32719.399955201145, -32006.75928673259, -40855.233771232815, -40179.45112937107, -31015.079440483983, -11167.356213016059, -37314.3598216009, -38918.56687290274, -22610.62235958843, -24133.31259886177, -37702.65432627849, -35795.04469574031, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6731198920792203E9, 0.0, 2023-01-07 14:31:32.079
66.0, -34194.995068907156, -36173.72795030212, -34267.68294187581, -30075.00977218268, -32747.071414836817, -32036.375348135873, -40873.40573947498, -40214.163388510155, -30980.925974956273, -11174.06173635265, -37287.984763143635, -38930.86033235316, -22591.71278377924, -24116.01234865336, -37676.70395096588, -35799.470341142456, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.673119892079228E9, 0.0, 2023-01-07 14:31:32.079
68.0, -34192.98341190618, -36170.39754037828, -34291.46519797626, -30065.867908700457, -32745.43973749158, -32010.737897245635, -40873.070463308155, -40190.06820798734, -31016.509952129123, -11168.250282794272, -37320.66301353729, -38922.99251830489, -22624.77101382864, -24132.709101761473, -37707.07997168064, -35787.869785770155, -0.08600000000000001, 0.47200000000000003, -0.07200000000000001, 192.0, 125.0, 80.0, 14.5, 64.0, 125.5, 64.0, 0.0, 0.0, 0.0, 1.6731198920792348E9, 0.0, 2023-01-07 14:31:32.079
70.0, -34180.71230420021, -36163.87083099733, -34279.73053213722, -30083.972821709256, -32740.4776502225, -32022.71843227368, -40865.2473527488, -40210.58710939731, -30988.257347137613, -11173.480590996813, -37302.42399006176, -38935.30832949976, -22616.3891096579, -24123.276665601334, -37699.100398910094, -35800.14089347612, -0.08600000000000001, 0.47200000000000003, -0.07200000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6731198920792406E9, 0.0, 2023-01-07 14:31:32.079
72.0, -34181.405208278324, -36159.981627462104, -34302.439904503815, -30077.401408839396, -32742.355196756747, -32007.89922569981, -40862.40868120297, -40181.2839724164, -31001.824856021984, -11160.11424781254, -37312.594033788926, -38918.56687290274, -22631.163612742857, -24119.92390393304, -37705.18007340194, -35786.64043982511, -0.08600000000000001, 0.47200000000000003, -0.07200000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6731198920792463E9, 0.0, 2023-01-07 14:31:32.079
74.0, -34187.66369672581, -36173.750302046574, -34296.87432013444, -30112.29248193413, -32757.01794111943, -32049.942857020244, -40876.646742421006, -40229.563740439866, -30991.230129150168, -11183.963559146352, -37307.967222686675, -38940.7398034024, -22624.212220217254, -24136.710064018975, -37707.05761993618, -35815.36243145018, -0.08600000000000001, 0.47200000000000003, -0.07200000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.673119892079252E9, 0.0, 2023-01-07 14:31:32.079
76.0, -34201.544130032555, -36184.61324985186, -34318.55551225609, -30103.284728918643, -32751.00532186095, -32036.822383024977, -40879.39600698901, -40201.512301148454, -31016.107620728926, -11192.747794717288, -37328.01673746309, -38944.673710426534, -22641.579525659028, -24152.333933393234, -37726.525989356756, -35821.352698964205, -0.08600000000000001, 0.47200000000000003, -0.07200000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6731198920792575E9, 0.0, 2023-01-07 14:31:32.079
78.0, -34183.12629260139, -36172.05156946797, -34277.22713675823, -30101.787162040135, -32734.5767896863, -32050.38989190935, -40855.099660766085, -40218.20905425657, -30994.13585592936, -11194.580637762623, -37308.3024988535, -38937.767021389845, -22617.037310247102, -24140.53221232083, -37705.895329224506, -35817.3517367067, -0.12, 0.7090000000000001, -0.10800000000000001, 192.0, 125.5, 24.0, 14.5, 72.0, 125.5, 64.0, 0.0, 0.0, 0.0, 1.6731198920792637E9, 0.0, 2023-01-07 14:31:32.079
