%OpenBCI Raw EEG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
0.0, -18839.816014744763, -8436.040095810902, -5115.5543465083065, -6738.9838980417135, 14035.107378376411, 21214.599456143314, 56388.15389730381, -3570.981749413222, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.009000000000000001, 0.47900000000000004, 0.004, 192.0, 0.0, 72.0, 14.5, 120.0, 0.0, 32.0, 0.0, 0.0, 0.0, 1.662506778587921E9, 0.0, 2022-09-06 19:26:18.587
182.0, -18376.844331841985, -8014.463843639356, -4753.947824710349, -6134.92800413704, 14404.961693878377, 21283.487532554573, 49984.66968353626, -2953.87243674665, -12349.24940457933, 4083.99898815143, -25038.647656279525, -7503.4135584132155, 13452.442103915466, -6643.69841142874, -203.5349850100261, -11029.8035776381, 0.009000000000000001, 0.47900000000000004, 0.004, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.662506778587931E9, 0.0, 2022-09-06 19:26:18.587
184.0, -18764.08830453018, -8344.062667377313, -5022.951069229969, -6656.930644146281, 14098.474573907206, 21299.916064729223, 55477.63323517242, -3498.696207844759, -11684.575579711865, 4686.266742499679, -24503.8821701863, -6908.857155902047, 14071.183093927277, -6088.145802992082, 351.50353330415885, -10479.190704726065, 0.009000000000000001, 0.47900000000000004, 0.004, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.662506778587938E9, 0.0, 2022-09-06 19:26:18.587
186.0, -18449.912184466386, -8088.448117786422, -4821.6512586654735, -6190.650903064121, 14297.718023981814, 21218.332197467353, 50989.224134591124, -3024.4592457365093, -12283.602331114094, 4044.414048721081, -25088.000308036844, -7525.944116824165, 13437.198214196947, -6704.1822319248, -248.23847392064025, -11070.48375254676, 0.009000000000000001, 0.47900000000000004, 0.004, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6625067785879443E9, 0.0, 2022-09-06 19:26:18.587
188.0, -18669.428666761956, -8246.139674918613, -4930.101922762624, -6560.259349377078, 14172.034164909623, 21379.018888356553, 54430.96809756376, -3416.8888231383353, -11744.679420552186, 4701.018893840182, -24438.54802114344, -6860.175056478389, 14104.241323976676, -6035.440389566468, 402.8231385735439, -10425.837090711248, 0.009000000000000001, 0.47900000000000004, 0.004, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6625067785879505E9, 0.0, 2022-09-06 19:26:18.587
190.0, -18520.633103922977, -8153.894025551561, -4903.5927538386295, -6273.397061037667, 14231.914488305389, 21161.13408340622, 52114.79093012702, -3111.496938645475, -12188.808582879137, 4059.9485111175195, -25121.55027646426, -7521.473767933103, 13475.486752448887, -6734.5806043840175, -266.32103518498366, -11088.633369044468, 0.0125, 0.7175, 0.009000000000000001, 192.0, 0.0, 64.0, 14.5, 112.0, 0.0, 56.0, 0.0, 0.0, 0.0, 1.6625067785879564E9, 0.0, 2022-09-06 19:26:18.587
192.0, -18563.10141838806, -8152.463513906421, -4861.012680651269, -6473.333415190389, 14262.737543909258, 21467.732962099668, 53262.888284073866, -3308.3040485744536, -11824.698665702184, 4728.22096684229, -24391.654061276207, -6828.234413651755, 14145.167368074342, -5988.5240779547785, 426.9183190963649, -10390.744851916415, 0.0125, 0.7175, 0.009000000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6625067785879643E9, 0.0, 2022-09-06 19:26:18.587
194.0, -18630.06724477616, -8264.892788516616, -5028.941336743991, -6413.4977952835325, 14117.451204949763, 21073.55994863033, 53292.88432513289, -3241.6734983531833, -12097.881686434948, 4080.266246827394, -25152.730959979413, -7527.8887185917765, 13506.756842941862, -6751.210302258766, -305.6377536818688, -11124.150290983951, 0.0125, 0.7175, 0.009000000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6625067785879729E9, 0.0, 2022-09-06 19:26:18.587
196.0, -18515.29103699816, -8109.659923274508, -4836.33635477261, -6426.372400089789, 14314.347721856562, 21494.30918625703, 52082.805583811474, -3265.6345684092726, -11956.864530666415, 4651.44272463831, -24436.268143209, -6894.216763283821, 14091.45612614824, -5997.330665270169, 363.90875147685426, -10463.611538840716, 0.0125, 0.7175, 0.009000000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6625067785879812E9, 0.0, 2022-09-06 19:26:18.587
198.0, -18706.51021081331, -8341.693382465051, -5105.227840569954, -6506.413996984244, 14053.97225069669, 21035.338465611752, 54436.22075751075, -3320.999839425068, -12027.317229189543, 4095.1301568901727, -25175.6414980461, -7524.6030121568465, 13532.640163021108, -6783.687386952328, -315.0031346086424, -11147.194939517372, 0.0125, 0.7175, 0.009000000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6625067785879889E9, 0.0, 2022-09-06 19:26:18.587
200.0, -18401.364195509457, -7994.213163162847, -4729.65147848743, -6297.648703771675, 14413.365949793571, 21556.78231200961, 50948.09692479336, -3141.425924471131, -12031.00526702467, 4640.043334966103, -24428.489736138552, -6902.241039543276, 14097.893428551368, -5999.7893571602535, 367.3956236118822, -10458.470637615996, 0.015250000000000001, 0.83575, 0.0115, 192.0, 0.0, 72.0, 14.5, 104.0, 0.0, 56.0, 0.0, 0.0, 0.0, 1.6625067785879977E9, 0.0, 2022-09-06 19:26:18.587
202.0, -18782.729659405908, -8392.94593250107, -5174.093565236755, -6593.49639338212, 13980.077383527445, 20992.40076451311, 55485.433993987324, -3426.835349420947, -11915.178527257267, 4167.594512414278, -25132.346169036173, -7462.196941637629, 13630.093768846247, -6745.5553109115735, -255.7263083131681, -11088.722776022289, 0.015250000000000001, 0.83575, 0.0115, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6625067785880065E9, 0.0, 2022-09-06 19:26:18.588
204.0, -18324.273028883104, -7915.8926505914515, -4679.337701718534, -6209.359313173212, 14470.072325476685, 21603.40805094338, 49950.158590097264, -3050.9013594271373, -12128.525928083174, 4583.649883705364, -24478.624698951808, -6966.502304852284, 14030.189994596243, -6046.728020516399, 323.38503877938257, -10500.558972425339, 0.015250000000000001, 0.83575, 0.0115, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6625067785880148E9, 0.0, 2022-09-06 19:26:18.588
206.0, -18861.16193069958, -8467.511352003974, -5246.580272505316, -6692.358159107943, 13906.227219847111, 20981.49311321892, 56385.42698448026, -3521.2044145112536, -11816.763796420551, 4239.723591771554, -25086.838017325168, -7409.871507867755, 13697.2831126789, -6704.4057493693535, -191.30858079297315, -11030.719999160767, 0.015250000000000001, 0.83575, 0.0115, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6625067785880227E9, 0.0, 2022-09-06 19:26:18.588
208.0, -18270.89706312383, -7865.824743011563, -4643.01611697866, -6133.184568069526, 14523.627105191603, 21649.65381022141, 49174.28483656464, -2964.8471432742053, -12229.019371154234, 4482.642350511832, -24556.72169407865, -7053.070611127689, 13934.636287049805, -6117.359532995169, 254.116982712386, -10572.03985119341, 0.015250000000000001, 0.83575, 0.0115, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6625067785880313E9, 0.0, 2022-09-06 19:26:18.588
210.0, -18901.75269863042, -8500.524878564464, -5277.716252531559, -6746.628194645428, 13897.442984276175, 21030.465785320495, 57043.372934266685, -3561.526961508627, -11723.869946464294, 4319.273450287992, -25015.155972856996, -7327.550033038859, 13794.647311526218, -6603.577030131463, -109.27767864199623, -10939.390771316383, 0.018625, 0.895875, 0.017750000000000002, 192.0, 0.0, 88.0, 14.5, 112.0, 0.0, 96.0, 0.0, 0.0, 0.0, 1.6625067785880394E9, 0.0, 2022-09-06 19:26:18.588
212.0, -18229.501632392603, -7842.578928778044, -4615.098788153981, -6069.482096371901, 14565.871902212133, 21613.779260370644, 48623.359039230236, -2904.117453589136, -12292.699491107403, 4409.909774054262, -24636.07038689499, -7134.74388536738, 13882.601425957851, -6181.285522137347, 178.32221726443976, -10625.795796608425, 0.018625, 0.895875, 0.017750000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6625067785880516E9, 0.0, 2022-09-06 19:26:18.588
214.0, -18945.450359040544, -8543.328469196376, -5308.494604646517, -6814.801015234115, 13851.331335464876, 21018.0605671478, 57445.39141003983, -3639.691011868836, -11679.322919764867, 4384.384081886302, -24952.66049535996, -7265.590997408748, 13868.944510095658, -6546.848302703894, -22.932889811145046, -10867.172284981285, 0.018625, 0.895875, 0.017750000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.66250677858806E9, 0.0, 2022-09-06 19:26:18.588
216.0, -18225.232449201638, -7835.202853107793, -4637.025849464637, -6061.234302667893, 14549.488073526392, 21601.396393942403, 48375.79111764325, -2872.892066585072, -12375.78092524778, 4307.337618748858, -24750.42191152834, -7244.736819831946, 13779.023442151958, -6296.240543870991, 81.673274239692, -10736.54869038447, 0.018625, 0.895875, 0.017750000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6625067785880685E9, 0.0, 2022-09-06 19:26:18.588
