%OpenBCI Raw EEG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
0.0, -18497.811972834108, -25181.7435242824, -32196.011507035677, -23421.029558304497, -9277.806791997766, -6420.426836064677, -20165.02859175546, -2954.408878613577, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6730446923129177E9, 0.0, 2023-01-06 17:38:12.312
178.0, -18377.559587664557, -25047.58835406165, -32089.483092961684, -23357.036513928953, -9235.114960088129, -6375.745698898519, -20137.781815264443, -2894.1262238176137, -23060.473568495938, 4915.550937122219, -19467.765923472158, -23940.573506423654, -3080.785641763883, -2245.903282869254, -10844.798188781524, -18110.76916584601, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.673044692312925E9, 0.0, 2023-01-06 17:38:12.312
180.0, -18432.209602857783, -25075.505682886327, -32169.524689856138, -23398.87897954929, -9278.700861775978, -6386.273370536968, -20154.210347439093, -2907.1572908350577, -23151.981610295967, 4992.440938048475, -19497.963130231277, -23915.919532289452, -3087.8264412673047, -2285.30940834396, -10867.038174514553, -18126.30362824245, -0.147, 0.428, 0.106, 192.0, 123.0, 104.0, 13.0, 96.0, 3.0, 80.0, 0.0, 0.0, 0.0, 1.673044692312931E9, 0.0, 2023-01-06 17:38:12.312
182.0, -18421.36900679696, -25071.05768573972, -32144.69190176629, -23387.9713282551, -9253.041059141286, -6362.871094092262, -20147.84010026933, -2892.1816220500023, -23083.317051329264, 4964.210684801422, -19493.15750517339, -23956.13032056455, -3087.3570546337432, -2301.246202140594, -10854.610604597403, -18115.798308348454, -0.147, 0.428, 0.106, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6730446923129365E9, 0.0, 2023-01-06 17:38:12.312
184.0, -18430.622629001457, -25080.937156788965, -32168.049474722087, -23405.29393020796, -9247.721343960922, -6357.350213211801, -20129.489318071523, -2906.218517567935, -23040.22288801943, 4967.585798214173, -19487.413106848373, -23929.64350338501, -3087.982903478492, -2288.371597334337, -10849.045020228032, -18114.747776359054, -0.147, 0.428, 0.106, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6730446923129425E9, 0.0, 2023-01-06 17:38:12.312
186.0, -18458.897585737417, -25111.15671529254, -32190.110646499474, -23423.801174616954, -9260.484190044903, -6373.68933840863, -20150.254088670503, -2892.1369185610915, -23042.145138042586, 4928.2467279728335, -19511.62004609347, -23993.36832682709, -3103.718531575028, -2300.955629462675, -10862.925453534777, -18128.896430599267, -0.147, 0.428, 0.106, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.673044692312948E9, 0.0, 2023-01-06 17:38:12.312
188.0, -18467.83828351954, -25121.326759019707, -32197.03968728062, -23422.616532160824, -9292.089556704708, -6388.396786260222, -20165.09564698883, -2938.315622605756, -23038.054768807266, 4934.773437353782, -19526.81923232308, -23971.37421028307, -3110.491110144986, -2296.306466615971, -10884.696052634246, -18144.766169162533, -0.147, 0.428, 0.106, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6730446923129535E9, 0.0, 2023-01-06 17:38:12.312
190.0, -18466.02779221866, -25123.15960206504, -32190.69179185531, -23429.6796834087, -9250.962346906943, -6366.983815072038, -20072.693535410588, -2863.034947280282, -23024.35314945616, 4939.333193222666, -19530.57432539157, -24003.963053698906, -3105.8419472982823, -2276.6816349842115, -10874.458953673715, -18137.12187255882, -0.21350000000000002, 0.626, 0.143, 192.0, 123.5, 32.0, 12.5, 96.0, 2.5, 80.0, 0.0, 0.0, 0.0, 1.6730446923129587E9, 0.0, 2023-01-06 17:38:12.312
192.0, -18461.64685030542, -25116.610540939637, -32209.19903626431, -23453.417236020236, -9264.194579624484, -6361.440582447122, -20109.037471894917, -2852.4625721529214, -23007.611692859136, 4955.001766085836, -19530.194345735832, -23983.22063484438, -3111.3181246898325, -2301.246202140594, -10856.309337176006, -18131.10925330034, -0.21350000000000002, 0.626, 0.143, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6730446923129644E9, 0.0, 2023-01-06 17:38:12.312
194.0, -18479.461190636302, -25138.850526672668, -32224.979367849755, -23463.16259660275, -9292.111908449162, -6407.462824280599, -20088.98795711851, -2879.061148054737, -23008.773983570813, 4941.009574056813, -19538.7103603733, -24015.876533493585, -3125.153854507668, -2304.2860393865158, -10870.525046649582, -18149.63884945379, -0.21350000000000002, 0.626, 0.143, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.67304469231297E9, 0.0, 2023-01-06 17:38:12.312
196.0, -18465.357239885, -25133.374349281115, -32212.864722354978, -23441.8837358813, -9288.490925847404, -6422.304382598923, -20090.999614119486, -2880.2010870219574, -23003.387213157086, 4944.898777592037, -19534.82115683808, -23988.920329680484, -3137.0226308134356, -2301.5144230740575, -10873.207255984218, -18161.97701239312, -0.21350000000000002, 0.626, 0.143, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6730446923129754E9, 0.0, 2023-01-06 17:38:12.312
198.0, -18464.194949173325, -25138.984637139398, -32197.71023961428, -23418.794383858967, -9258.114905132641, -6389.626132205264, -20079.711983169556, -2846.159380216525, -22991.607843829137, 4948.0280218157795, -19517.677368840858, -23991.7142977374, -3142.007069826969, -2287.8798589563203, -10873.140200750853, -18151.829320410412, -0.21350000000000002, 0.626, 0.143, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.673044692312981E9, 0.0, 2023-01-06 17:38:12.312
200.0, -18471.101638210017, -25146.316009320737, -32210.942472331823, -23431.847802620865, -9275.102230918674, -6404.64650447923, -20061.20473876056, -2856.6199966216086, -22994.267701419318, 4958.93567310997, -19517.72207232977, -23972.536500994745, -3156.423945000642, -2280.9508181751753, -10873.833104828967, -18143.045084839476, -0.24975000000000003, 0.733, 0.15949999999999998, 192.0, 123.5, 8.0, 13.0, 32.0, 2.5, 64.0, 0.0, 0.0, 0.0, 1.6730446923129864E9, 0.0, 2023-01-06 17:38:12.312
202.0, -18464.664335806887, -25139.27520981732, -32184.99209701921, -23407.663215120225, -9267.189713381495, -6382.250056535013, -20073.051163321874, -2854.474229153899, -22998.380422399096, 4951.827818373182, -19514.86104903949, -23986.908672679507, -3175.311169065377, -2287.701045000678, -10872.424944928283, -18148.342448275384, -0.24975000000000003, 0.733, 0.15949999999999998, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.673044692312992E9, 0.0, 2023-01-06 17:38:12.312
204.0, -18458.159978170395, -25131.295637046773, -32181.393466161906, -23400.71182259462, -9225.324896016706, -6389.916704883183, -20051.325267711316, -2861.1350490015807, -22993.485390363385, 4967.250522047344, -19502.18760993333, -23962.813492156685, -3192.857288462793, -2277.218076851139, -10856.644613342836, -18140.295820271473, -0.24975000000000003, 0.733, 0.15949999999999998, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6730446923129976E9, 0.0, 2023-01-06 17:38:12.312
206.0, -18474.744972556233, -25151.054579145264, -32165.45667236527, -23383.50097936404, -9287.26157990236, -6375.365719242778, -20040.77524432841, -2865.2701217258123, -22999.31919566622, 4965.149458068545, -19496.86789475297, -23962.612326456587, -3202.3791316007537, -2275.9663791616417, -10849.872034772878, -18132.226840523104, -0.24975000000000003, 0.733, 0.15949999999999998, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6730446923130033E9, 0.0, 2023-01-06 17:38:12.313
208.0, -18460.79748401612, -25135.944799893477, -32169.234117178217, -23377.175435683184, -9287.306283391272, -6408.64746673673, -20094.35237578778, -2875.4625171974326, -23015.233637718396, 4963.964815612414, -19499.080717454042, -23954.141015308025, -3220.1264166982673, -2276.4134140507476, -10849.559110350503, -18125.45426195315, -0.24975000000000003, 0.733, 0.15949999999999998, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6730446923130133E9, 0.0, 2023-01-06 17:38:12.313
210.0, -18481.89753078193, -25159.36942808264, -32174.6432393364, -23380.8187700294, -9272.442373328493, -6372.750565141508, -20045.603221130757, -2868.7569938608403, -23022.78852734429, 4963.8754086345925, -19496.778487775147, -23945.088558803625, -3211.6104020607954, -2266.5786464904127, -10861.539645378549, -18135.73606440259, -0.278875, 0.8095, 0.17275, 192.0, 123.0, 48.0, 13.5, 88.0, 2.5, 104.0, 0.0, 0.0, 0.0, 1.6730446923130188E9, 0.0, 2023-01-06 17:38:12.313
212.0, -18455.097789180018, -25137.464718516436, -32159.22053566224, -23371.207519913616, -9262.339384834693, -6370.046004062415, -20009.43809860207, -2864.3313484586893, -23034.32202748323, 4963.383670256576, -19493.649243551405, -23945.89322160402, -3205.5083758244964, -2251.6923846831783, -10845.468741115183, -18118.860497338832, -0.278875, 0.8095, 0.17275, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6730446923130243E9, 0.0, 2023-01-06 17:38:12.313
214.0, -18467.257138163703, -25140.92923890701, -32179.448864394293, -23405.986834286075, -9239.406495023548, -6418.616344763797, -20045.714979853034, -2884.157345790547, -23041.89926885358, 4960.388536499565, -19498.52192384266, -23947.45784371589, -3214.8737567512703, -2272.3901000487926, -10871.150895494331, -18145.59318370738, -0.278875, 0.8095, 0.17275, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.67304469231303E9, 0.0, 2023-01-06 17:38:12.313
