%OpenBCI Raw EEG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
60.0, -38015.55639690833, -27143.533783380248, -32108.63853795988, -33342.61129410402, -35987.82849166733, -31985.167501588763, -46766.130240694314, -55105.007303358, -36583.636591867995, -941.3213659908016, -36527.89134119646, -49170.57444698506, -20669.351001900555, -19495.52679008565, -42777.1485182224, -41101.92997478604, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6731194652322562E9, 0.0, 2023-01-07 14:24:25.232
62.0, -38010.39314393916, -27140.382187412048, -32092.83585462998, -33338.85620103552, -35976.92084037314, -31981.591222475916, -46764.76678428254, -55108.11419583729, -36550.89128624097, -892.4381008670451, -36502.477407750775, -49113.219870712746, -20649.010914446226, -19482.920406212856, -42763.40219538238, -41101.14766373011, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6731194652322652E9, 0.0, 2023-01-07 14:24:25.232
64.0, -38049.88867639168, -27184.01279258881, -32129.850343447968, -33371.64621015146, -35999.965488906564, -31999.51732152907, -46787.85613630487, -55126.77790245747, -36602.456760699366, -960.4544592445445, -36552.724129286304, -49199.5646595436, -20682.739696829285, -19524.315836944086, -42790.17958523984, -41119.72196337247, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6731194652322724E9, 0.0, 2023-01-07 14:24:25.232
66.0, -38011.86835907321, -27143.243210702327, -32079.223642256697, -33340.487878380765, -35956.491345940995, -31969.9459636147, -46753.769726010534, -55098.72646316606, -36574.89705978597, -921.7412378479527, -36530.19357087536, -49149.6532141749, -20660.879690751994, -19507.23910418023, -42765.83853552801, -41113.12819875815, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6731194652322795E9, 0.0, 2023-01-07 14:24:25.232
68.0, -38042.69141467708, -27179.989478586853, -32128.285721336095, -33367.08645428258, -35977.16670956215, -31985.011039377576, -46770.466479118644, -55107.175422570166, -36596.26532748524, -948.183351538581, -36539.64835877995, -49185.6618744924, -20660.589118074076, -19496.44321160832, -42741.810410238555, -41096.297335183306, -0.157, 0.447, -0.07200000000000001, 192.0, 123.0, 24.0, 13.5, 120.0, 125.5, 64.0, 0.0, 0.0, 0.0, 1.673119465232287E9, 0.0, 2023-01-07 14:24:25.232
70.0, -38036.499981462955, -27167.271335991783, -32118.45095377576, -33375.51306194223, -35987.940250389605, -31995.18108310474, -46784.48102289213, -55126.57673675737, -36586.87759481402, -938.0580113003268, -36545.57157106061, -49160.78438291364, -20679.94572877237, -19514.123441472464, -42757.41192786836, -41130.94253908903, -0.157, 0.447, -0.07200000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.673119465232294E9, 0.0, 2023-01-07 14:24:25.232
72.0, -38051.20742931455, -27189.53367346927, -32161.433358363316, -33386.04073358068, -36010.56021577838, -31995.315193571474, -46790.73951133961, -55121.637001232746, -36617.700650417886, -966.824706414307, -36564.95053350336, -49201.50926131121, -20697.961234803348, -19525.969866033778, -42777.75201532269, -41133.87061761268, -0.157, 0.447, -0.07200000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.673119465232303E9, 0.0, 2023-01-07 14:24:25.232
74.0, -37975.50207084442, -27104.351175350093, -32076.899060833344, -33322.40531711642, -35962.45926171056, -31943.928533068723, -46746.505409062556, -55089.003454328, -36574.09239698558, -914.3875139221566, -36523.06336439412, -49134.47637968974, -20670.91562401243, -19507.775546047156, -42768.69955881829, -41114.1563790031, -0.157, 0.447, -0.07200000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6731194652323103E9, 0.0, 2023-01-07 14:24:25.232
76.0, -38034.35421399525, -27179.542443697745, -32152.559715814557, -33357.13992799997, -36011.566044278865, -31982.127664342843, -46784.659836847764, -55118.261887819994, -36567.90096377146, -908.151377219126, -36508.780599687176, -49131.7494668662, -20663.65130706445, -19480.059382922576, -42765.90559076138, -41090.821157791754, -0.157, 0.447, -0.07200000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6731194652323172E9, 0.0, 2023-01-07 14:24:25.232
78.0, -38009.27555671639, -27145.79130957023, -32108.727944937702, -33341.49370688125, -35991.27066031345, -31981.770036431557, -46778.870735033845, -55126.263812335, -36595.41596119594, -937.1862932665698, -36539.737765757774, -49146.836894373526, -20696.106040013558, -19505.80859253509, -42814.25241401821, -41133.51298970139, -0.2355, 0.6735, -0.11, 192.0, 123.0, 24.0, 14.0, 16.0, 125.5, 48.0, 0.0, 0.0, 0.0, 1.6731194652323244E9, 0.0, 2023-01-07 14:24:25.232
